iso_code,continent,location,date,total_cases,new_cases
ARG,South America,Argentina,2020-01-01,,
ARG,South America,Argentina,2020-01-02,,
ARG,South America,Argentina,2020-01-03,,
ARG,South America,Argentina,2020-01-04,,
ARG,South America,Argentina,2020-01-05,,
ARG,South America,Argentina,2020-01-06,,
ARG,South America,Argentina,2020-01-07,,
ARG,South America,Argentina,2020-01-08,,
ARG,South America,Argentina,2020-01-09,,
ARG,South America,Argentina,2020-01-10,,
ARG,South America,Argentina,2020-01-11,,
ARG,South America,Argentina,2020-01-12,,
ARG,South America,Argentina,2020-01-13,,
ARG,South America,Argentina,2020-01-14,,
ARG,South America,Argentina,2020-01-15,,
ARG,South America,Argentina,2020-01-16,,
ARG,South America,Argentina,2020-01-17,,
ARG,South America,Argentina,2020-01-18,,
ARG,South America,Argentina,2020-01-19,,
ARG,South America,Argentina,2020-01-20,,
ARG,South America,Argentina,2020-01-21,,
ARG,South America,Argentina,2020-01-22,,
ARG,South America,Argentina,2020-01-23,,
ARG,South America,Argentina,2020-01-24,,
ARG,South America,Argentina,2020-01-25,,
ARG,South America,Argentina,2020-01-26,,
ARG,South America,Argentina,2020-01-27,,
ARG,South America,Argentina,2020-01-28,,
ARG,South America,Argentina,2020-01-29,,
ARG,South America,Argentina,2020-01-30,,
ARG,South America,Argentina,2020-01-31,,
ARG,South America,Argentina,2020-02-01,,
ARG,South America,Argentina,2020-02-02,,
ARG,South America,Argentina,2020-02-03,,
ARG,South America,Argentina,2020-02-04,,
ARG,South America,Argentina,2020-02-05,,
ARG,South America,Argentina,2020-02-06,,
ARG,South America,Argentina,2020-02-07,,
ARG,South America,Argentina,2020-02-08,,
ARG,South America,Argentina,2020-02-09,,
ARG,South America,Argentina,2020-02-10,,
ARG,South America,Argentina,2020-02-11,,
ARG,South America,Argentina,2020-02-12,,
ARG,South America,Argentina,2020-02-13,,
ARG,South America,Argentina,2020-02-14,,
ARG,South America,Argentina,2020-02-15,,
ARG,South America,Argentina,2020-02-16,,
ARG,South America,Argentina,2020-02-17,,
ARG,South America,Argentina,2020-02-18,,
ARG,South America,Argentina,2020-02-19,,
ARG,South America,Argentina,2020-02-20,,
ARG,South America,Argentina,2020-02-21,,
ARG,South America,Argentina,2020-02-22,,
ARG,South America,Argentina,2020-02-23,,
ARG,South America,Argentina,2020-02-24,,
ARG,South America,Argentina,2020-02-25,,
ARG,South America,Argentina,2020-02-26,,
ARG,South America,Argentina,2020-02-27,,
ARG,South America,Argentina,2020-02-28,,
ARG,South America,Argentina,2020-02-29,,
ARG,South America,Argentina,2020-03-01,,
ARG,South America,Argentina,2020-03-02,,
ARG,South America,Argentina,2020-03-03,1.0,1.0
ARG,South America,Argentina,2020-03-04,1.0,0.0
ARG,South America,Argentina,2020-03-05,1.0,0.0
ARG,South America,Argentina,2020-03-06,2.0,1.0
ARG,South America,Argentina,2020-03-07,8.0,6.0
ARG,South America,Argentina,2020-03-08,12.0,4.0
ARG,South America,Argentina,2020-03-09,12.0,0.0
ARG,South America,Argentina,2020-03-10,17.0,5.0
ARG,South America,Argentina,2020-03-11,19.0,2.0
ARG,South America,Argentina,2020-03-12,19.0,0.0
ARG,South America,Argentina,2020-03-13,31.0,12.0
ARG,South America,Argentina,2020-03-14,34.0,3.0
ARG,South America,Argentina,2020-03-15,45.0,11.0
ARG,South America,Argentina,2020-03-16,56.0,11.0
ARG,South America,Argentina,2020-03-17,68.0,12.0
ARG,South America,Argentina,2020-03-18,79.0,11.0
ARG,South America,Argentina,2020-03-19,97.0,18.0
ARG,South America,Argentina,2020-03-20,128.0,31.0
ARG,South America,Argentina,2020-03-21,158.0,30.0
ARG,South America,Argentina,2020-03-22,266.0,108.0
ARG,South America,Argentina,2020-03-23,301.0,35.0
ARG,South America,Argentina,2020-03-24,387.0,86.0
ARG,South America,Argentina,2020-03-25,387.0,0.0
ARG,South America,Argentina,2020-03-26,502.0,115.0
ARG,South America,Argentina,2020-03-27,589.0,87.0
ARG,South America,Argentina,2020-03-28,690.0,101.0
ARG,South America,Argentina,2020-03-29,745.0,55.0
ARG,South America,Argentina,2020-03-30,820.0,75.0
ARG,South America,Argentina,2020-03-31,1054.0,234.0
ARG,South America,Argentina,2020-04-01,1054.0,0.0
ARG,South America,Argentina,2020-04-02,1133.0,79.0
ARG,South America,Argentina,2020-04-03,1265.0,132.0
ARG,South America,Argentina,2020-04-04,1451.0,186.0
ARG,South America,Argentina,2020-04-05,1451.0,0.0
ARG,South America,Argentina,2020-04-06,1554.0,103.0
ARG,South America,Argentina,2020-04-07,1628.0,74.0
ARG,South America,Argentina,2020-04-08,1715.0,87.0
ARG,South America,Argentina,2020-04-09,1795.0,80.0
ARG,South America,Argentina,2020-04-10,1975.0,180.0
ARG,South America,Argentina,2020-04-11,1975.0,0.0
ARG,South America,Argentina,2020-04-12,2142.0,167.0
ARG,South America,Argentina,2020-04-13,2208.0,66.0
ARG,South America,Argentina,2020-04-14,2277.0,69.0
ARG,South America,Argentina,2020-04-15,2443.0,166.0
ARG,South America,Argentina,2020-04-16,2571.0,128.0
ARG,South America,Argentina,2020-04-17,2669.0,98.0
ARG,South America,Argentina,2020-04-18,2758.0,89.0
ARG,South America,Argentina,2020-04-19,2839.0,81.0
ARG,South America,Argentina,2020-04-20,2941.0,102.0
ARG,South America,Argentina,2020-04-21,3031.0,90.0
ARG,South America,Argentina,2020-04-22,3144.0,113.0
ARG,South America,Argentina,2020-04-23,3435.0,291.0
ARG,South America,Argentina,2020-04-24,3607.0,172.0
ARG,South America,Argentina,2020-04-25,3780.0,173.0
ARG,South America,Argentina,2020-04-26,3892.0,112.0
ARG,South America,Argentina,2020-04-27,4003.0,111.0
ARG,South America,Argentina,2020-04-28,4127.0,124.0
ARG,South America,Argentina,2020-04-29,4285.0,158.0
ARG,South America,Argentina,2020-04-30,4428.0,143.0
ARG,South America,Argentina,2020-05-01,4532.0,104.0
ARG,South America,Argentina,2020-05-02,4681.0,149.0
ARG,South America,Argentina,2020-05-03,4783.0,102.0
ARG,South America,Argentina,2020-05-04,4887.0,104.0
ARG,South America,Argentina,2020-05-05,5020.0,133.0
ARG,South America,Argentina,2020-05-06,5208.0,188.0
ARG,South America,Argentina,2020-05-07,5371.0,163.0
ARG,South America,Argentina,2020-05-08,5611.0,240.0
ARG,South America,Argentina,2020-05-09,5776.0,165.0
ARG,South America,Argentina,2020-05-10,6034.0,258.0
ARG,South America,Argentina,2020-05-11,6278.0,244.0
ARG,South America,Argentina,2020-05-12,6563.0,285.0
ARG,South America,Argentina,2020-05-13,6879.0,316.0
ARG,South America,Argentina,2020-05-14,7134.0,255.0
ARG,South America,Argentina,2020-05-15,7479.0,345.0
ARG,South America,Argentina,2020-05-16,7805.0,326.0
ARG,South America,Argentina,2020-05-17,8068.0,263.0
ARG,South America,Argentina,2020-05-18,8371.0,303.0
ARG,South America,Argentina,2020-05-19,8809.0,438.0
ARG,South America,Argentina,2020-05-20,9283.0,474.0
ARG,South America,Argentina,2020-05-21,9931.0,648.0
ARG,South America,Argentina,2020-05-22,10649.0,718.0
ARG,South America,Argentina,2020-05-23,11353.0,704.0
ARG,South America,Argentina,2020-05-24,12076.0,723.0
ARG,South America,Argentina,2020-05-25,12628.0,552.0
ARG,South America,Argentina,2020-05-26,13228.0,600.0
ARG,South America,Argentina,2020-05-27,13933.0,705.0
ARG,South America,Argentina,2020-05-28,14702.0,769.0
ARG,South America,Argentina,2020-05-29,15419.0,717.0
ARG,South America,Argentina,2020-05-30,16214.0,795.0
ARG,South America,Argentina,2020-05-31,16851.0,637.0
ARG,South America,Argentina,2020-06-01,17415.0,564.0
ARG,South America,Argentina,2020-06-02,18319.0,904.0
ARG,South America,Argentina,2020-06-03,19268.0,949.0
ARG,South America,Argentina,2020-06-04,20197.0,929.0
ARG,South America,Argentina,2020-06-05,21037.0,840.0
ARG,South America,Argentina,2020-06-06,22020.0,983.0
ARG,South America,Argentina,2020-06-07,22794.0,774.0
ARG,South America,Argentina,2020-06-08,23620.0,826.0
ARG,South America,Argentina,2020-06-09,24761.0,1141.0
ARG,South America,Argentina,2020-06-10,25987.0,1226.0
ARG,South America,Argentina,2020-06-11,27373.0,1386.0
ARG,South America,Argentina,2020-06-12,28764.0,1391.0
ARG,South America,Argentina,2020-06-13,30295.0,1531.0
ARG,South America,Argentina,2020-06-14,31577.0,1282.0
ARG,South America,Argentina,2020-06-15,32785.0,1208.0
ARG,South America,Argentina,2020-06-16,34159.0,1374.0
ARG,South America,Argentina,2020-06-17,35552.0,1393.0
ARG,South America,Argentina,2020-06-18,37510.0,1958.0
ARG,South America,Argentina,2020-06-19,39570.0,2060.0
ARG,South America,Argentina,2020-06-20,41204.0,1634.0
ARG,South America,Argentina,2020-06-21,42785.0,1581.0
ARG,South America,Argentina,2020-06-22,44931.0,2146.0
ARG,South America,Argentina,2020-06-23,47203.0,2272.0
ARG,South America,Argentina,2020-06-24,49851.0,2648.0
ARG,South America,Argentina,2020-06-25,52457.0,2606.0
ARG,South America,Argentina,2020-06-26,55343.0,2886.0
ARG,South America,Argentina,2020-06-27,57744.0,2401.0
ARG,South America,Argentina,2020-06-28,59933.0,2189.0
ARG,South America,Argentina,2020-06-29,62268.0,2335.0
ARG,South America,Argentina,2020-06-30,64530.0,2262.0
ARG,South America,Argentina,2020-07-01,67197.0,2667.0
ARG,South America,Argentina,2020-07-02,69941.0,2744.0
ARG,South America,Argentina,2020-07-03,72786.0,2845.0
ARG,South America,Argentina,2020-07-04,75376.0,2590.0
ARG,South America,Argentina,2020-07-05,77815.0,2439.0
ARG,South America,Argentina,2020-07-06,80447.0,2632.0
ARG,South America,Argentina,2020-07-07,83426.0,2979.0
ARG,South America,Argentina,2020-07-08,87030.0,3604.0
ARG,South America,Argentina,2020-07-09,90693.0,3663.0
ARG,South America,Argentina,2020-07-10,94060.0,3367.0
ARG,South America,Argentina,2020-07-11,97509.0,3449.0
ARG,South America,Argentina,2020-07-12,100166.0,2657.0
ARG,South America,Argentina,2020-07-13,103265.0,3099.0
ARG,South America,Argentina,2020-07-14,106910.0,3645.0
ARG,South America,Argentina,2020-07-15,111146.0,4236.0
ARG,South America,Argentina,2020-07-16,114783.0,3637.0
ARG,South America,Argentina,2020-07-17,119301.0,4518.0
ARG,South America,Argentina,2020-07-18,122524.0,3223.0
ARG,South America,Argentina,2020-07-19,126755.0,4231.0
ARG,South America,Argentina,2020-07-20,130774.0,4019.0
ARG,South America,Argentina,2020-07-21,136118.0,5344.0
ARG,South America,Argentina,2020-07-22,141900.0,5782.0
ARG,South America,Argentina,2020-07-23,148027.0,6127.0
ARG,South America,Argentina,2020-07-24,153520.0,5493.0
ARG,South America,Argentina,2020-07-25,158334.0,4814.0
ARG,South America,Argentina,2020-07-26,162526.0,4192.0
ARG,South America,Argentina,2020-07-27,167416.0,4890.0
ARG,South America,Argentina,2020-07-28,173355.0,5939.0
ARG,South America,Argentina,2020-07-29,178996.0,5641.0
ARG,South America,Argentina,2020-07-30,185373.0,6377.0
ARG,South America,Argentina,2020-07-31,191302.0,5929.0
ARG,South America,Argentina,2020-08-01,196543.0,5241.0
ARG,South America,Argentina,2020-08-02,201919.0,5376.0
ARG,South America,Argentina,2020-08-03,206743.0,4824.0
ARG,South America,Argentina,2020-08-04,213535.0,6792.0
ARG,South America,Argentina,2020-08-05,220682.0,7147.0
ARG,South America,Argentina,2020-08-06,228195.0,7513.0
ARG,South America,Argentina,2020-08-07,235677.0,7482.0
ARG,South America,Argentina,2020-08-08,241811.0,6134.0
ARG,South America,Argentina,2020-08-09,246499.0,4688.0
ARG,South America,Argentina,2020-08-10,253868.0,7369.0
ARG,South America,Argentina,2020-08-11,260911.0,7043.0
ARG,South America,Argentina,2020-08-12,268574.0,7663.0
ARG,South America,Argentina,2020-08-13,276072.0,7498.0
ARG,South America,Argentina,2020-08-14,282437.0,6365.0
ARG,South America,Argentina,2020-08-15,289100.0,6663.0
ARG,South America,Argentina,2020-08-16,294569.0,5469.0
ARG,South America,Argentina,2020-08-17,299126.0,4557.0
ARG,South America,Argentina,2020-08-18,305966.0,6840.0
ARG,South America,Argentina,2020-08-19,312659.0,6693.0
ARG,South America,Argentina,2020-08-20,320884.0,8225.0
ARG,South America,Argentina,2020-08-21,329043.0,8159.0
ARG,South America,Argentina,2020-08-22,336802.0,7759.0
ARG,South America,Argentina,2020-08-23,342154.0,5352.0
ARG,South America,Argentina,2020-08-24,350867.0,8713.0
ARG,South America,Argentina,2020-08-25,359638.0,8771.0
ARG,South America,Argentina,2020-08-26,370188.0,10550.0
ARG,South America,Argentina,2020-08-27,380292.0,10104.0
ARG,South America,Argentina,2020-08-28,392009.0,11717.0
ARG,South America,Argentina,2020-08-29,401239.0,9230.0
ARG,South America,Argentina,2020-08-30,408426.0,7187.0
ARG,South America,Argentina,2020-08-31,417735.0,9309.0
ARG,South America,Argentina,2020-09-01,428239.0,10504.0
ARG,South America,Argentina,2020-09-02,439172.0,10933.0
ARG,South America,Argentina,2020-09-03,451198.0,12026.0
ARG,South America,Argentina,2020-09-04,461882.0,10684.0
ARG,South America,Argentina,2020-09-05,471806.0,9924.0
ARG,South America,Argentina,2020-09-06,478792.0,6986.0
ARG,South America,Argentina,2020-09-07,488007.0,9215.0
ARG,South America,Argentina,2020-09-08,500034.0,12027.0
ARG,South America,Argentina,2020-09-09,512293.0,12259.0
ARG,South America,Argentina,2020-09-10,524198.0,11905.0
ARG,South America,Argentina,2020-09-11,535705.0,11507.0
ARG,South America,Argentina,2020-09-12,546481.0,10776.0
ARG,South America,Argentina,2020-09-13,555537.0,9056.0
ARG,South America,Argentina,2020-09-14,565446.0,9909.0
ARG,South America,Argentina,2020-09-15,577338.0,11892.0
ARG,South America,Argentina,2020-09-16,589012.0,11674.0
ARG,South America,Argentina,2020-09-17,601713.0,12701.0
ARG,South America,Argentina,2020-09-18,613658.0,11945.0
ARG,South America,Argentina,2020-09-19,622934.0,9276.0
ARG,South America,Argentina,2020-09-20,631365.0,8431.0
ARG,South America,Argentina,2020-09-21,640147.0,8782.0
ARG,South America,Argentina,2020-09-22,652174.0,12027.0
ARG,South America,Argentina,2020-09-23,664799.0,12625.0
ARG,South America,Argentina,2020-09-24,678266.0,13467.0
ARG,South America,Argentina,2020-09-25,691235.0,12969.0
ARG,South America,Argentina,2020-09-26,702484.0,11249.0
ARG,South America,Argentina,2020-09-27,711325.0,8841.0
ARG,South America,Argentina,2020-09-28,723132.0,11807.0
ARG,South America,Argentina,2020-09-29,736609.0,13477.0
ARG,South America,Argentina,2020-09-30,751001.0,14392.0
ARG,South America,Argentina,2020-10-01,765002.0,14001.0
ARG,South America,Argentina,2020-10-02,779689.0,14687.0
ARG,South America,Argentina,2020-10-03,790818.0,11129.0
ARG,South America,Argentina,2020-10-04,798486.0,7668.0
ARG,South America,Argentina,2020-10-05,809728.0,11242.0
ARG,South America,Argentina,2020-10-06,824468.0,14740.0
ARG,South America,Argentina,2020-10-07,840915.0,16447.0
ARG,South America,Argentina,2020-10-08,856369.0,15454.0
ARG,South America,Argentina,2020-10-09,871468.0,15099.0
ARG,South America,Argentina,2020-10-10,883882.0,12414.0
ARG,South America,Argentina,2020-10-11,894206.0,10324.0
ARG,South America,Argentina,2020-10-12,903730.0,9524.0
ARG,South America,Argentina,2020-10-13,917035.0,13305.0
ARG,South America,Argentina,2020-10-14,931967.0,14932.0
ARG,South America,Argentina,2020-10-15,949063.0,17096.0
ARG,South America,Argentina,2020-10-16,965609.0,16546.0
ARG,South America,Argentina,2020-10-17,979119.0,13510.0
ARG,South America,Argentina,2020-10-18,989680.0,10561.0
ARG,South America,Argentina,2020-10-19,1002662.0,12982.0
ARG,South America,Argentina,2020-10-20,1018999.0,16337.0
ARG,South America,Argentina,2020-10-21,1037325.0,18326.0
ARG,South America,Argentina,2020-10-22,1053650.0,16325.0
ARG,South America,Argentina,2020-10-23,1069368.0,15718.0
ARG,South America,Argentina,2020-10-24,1081336.0,11968.0
ARG,South America,Argentina,2020-10-25,1090589.0,9253.0
ARG,South America,Argentina,2020-10-26,1102301.0,11712.0
ARG,South America,Argentina,2020-10-27,1116609.0,14308.0
ARG,South America,Argentina,2020-10-28,1130533.0,13924.0
ARG,South America,Argentina,2020-10-29,1143800.0,13267.0
ARG,South America,Argentina,2020-10-30,1157179.0,13379.0
ARG,South America,Argentina,2020-10-31,1166924.0,9745.0
ARG,South America,Argentina,2020-11-01,1173533.0,6609.0
ARG,South America,Argentina,2020-11-02,1183131.0,9598.0
ARG,South America,Argentina,2020-11-03,1195276.0,12145.0
ARG,South America,Argentina,2020-11-04,1205928.0,10652.0
ARG,South America,Argentina,2020-11-05,1217028.0,11100.0
ARG,South America,Argentina,2020-11-06,1228814.0,11786.0
ARG,South America,Argentina,2020-11-07,1236851.0,8037.0
ARG,South America,Argentina,2020-11-08,1242182.0,5331.0
ARG,South America,Argentina,2020-11-09,1250499.0,8317.0
ARG,South America,Argentina,2020-11-10,1262476.0,11977.0
ARG,South America,Argentina,2020-11-11,1273356.0,10880.0
ARG,South America,Argentina,2020-11-12,1284519.0,11163.0
ARG,South America,Argentina,2020-11-13,1296378.0,11859.0
ARG,South America,Argentina,2020-11-14,1304846.0,8468.0
ARG,South America,Argentina,2020-11-15,1310491.0,5645.0
ARG,South America,Argentina,2020-11-16,1318384.0,7893.0
ARG,South America,Argentina,2020-11-17,1329005.0,10621.0
ARG,South America,Argentina,2020-11-18,1339337.0,10332.0
ARG,South America,Argentina,2020-11-19,1349434.0,10097.0
ARG,South America,Argentina,2020-11-20,1359042.0,9608.0
ARG,South America,Argentina,2020-11-21,1366182.0,7140.0
ARG,South America,Argentina,2020-11-22,1370366.0,4184.0
ARG,South America,Argentina,2020-11-23,1374631.0,4265.0
ARG,South America,Argentina,2020-11-24,1381795.0,7164.0
ARG,South America,Argentina,2020-11-25,1390388.0,8593.0
ARG,South America,Argentina,2020-11-26,1399431.0,9043.0
ARG,South America,Argentina,2020-11-27,1407277.0,7846.0
ARG,South America,Argentina,2020-11-28,1413375.0,6098.0
ARG,South America,Argentina,2020-11-29,1418807.0,5432.0
ARG,South America,Argentina,2020-11-30,1424533.0,5726.0
ARG,South America,Argentina,2020-12-01,1432570.0,8037.0
ARG,South America,Argentina,2020-12-02,1440103.0,7533.0
ARG,South America,Argentina,2020-12-03,1447732.0,7629.0
ARG,South America,Argentina,2020-12-04,1454631.0,6899.0
ARG,South America,Argentina,2020-12-05,1459832.0,5201.0
ARG,South America,Argentina,2020-12-06,1463110.0,3278.0
ARG,South America,Argentina,2020-12-07,1466309.0,3199.0
ARG,South America,Argentina,2020-12-08,1469919.0,3610.0
ARG,South America,Argentina,2020-12-09,1475222.0,5303.0
ARG,South America,Argentina,2020-12-10,1482216.0,6994.0
ARG,South America,Argentina,2020-12-11,1489328.0,7112.0
ARG,South America,Argentina,2020-12-12,1494602.0,5274.0
ARG,South America,Argentina,2020-12-13,1498160.0,3558.0
ARG,South America,Argentina,2020-12-14,1503222.0,5062.0
ARG,South America,Argentina,2020-12-15,1510203.0,6981.0
ARG,South America,Argentina,2020-12-16,1517046.0,6843.0
ARG,South America,Argentina,2020-12-17,1524372.0,7326.0
ARG,South America,Argentina,2020-12-18,1531374.0,7002.0
ARG,South America,Argentina,2020-12-19,1537169.0,5795.0
ARG,South America,Argentina,2020-12-20,1541285.0,4116.0
ARG,South America,Argentina,2020-12-21,1547138.0,5853.0
ARG,South America,Argentina,2020-12-22,1555279.0,8141.0
ARG,South America,Argentina,2020-12-23,1563865.0,8586.0
ARG,South America,Argentina,2020-12-24,1563865.0,0.0
ARG,South America,Argentina,2020-12-25,1574554.0,10689.0
ARG,South America,Argentina,2020-12-26,1578267.0,3713.0
ARG,South America,Argentina,2020-12-27,1583297.0,5030.0
ARG,South America,Argentina,2020-12-28,1590513.0,7216.0
ARG,South America,Argentina,2020-12-29,1602163.0,11650.0
ARG,South America,Argentina,2020-12-30,1613928.0,11765.0
ARG,South America,Argentina,2020-12-31,1625514.0,11586.0
ARG,South America,Argentina,2021-01-01,1629594.0,4080.0
ARG,South America,Argentina,2021-01-02,1634834.0,5240.0
ARG,South America,Argentina,2021-01-03,1640718.0,5884.0
ARG,South America,Argentina,2021-01-04,1648940.0,8222.0
ARG,South America,Argentina,2021-01-05,1662730.0,13790.0
ARG,South America,Argentina,2021-01-06,1676171.0,13441.0
ARG,South America,Argentina,2021-01-07,1690006.0,13835.0
ARG,South America,Argentina,2021-01-08,1703352.0,13346.0
ARG,South America,Argentina,2021-01-09,1714409.0,11057.0
ARG,South America,Argentina,2021-01-10,1722217.0,7808.0
ARG,South America,Argentina,2021-01-11,1730921.0,8704.0
ARG,South America,Argentina,2021-01-12,1744704.0,13783.0
ARG,South America,Argentina,2021-01-13,1757429.0,12725.0
ARG,South America,Argentina,2021-01-14,1770715.0,13286.0
ARG,South America,Argentina,2021-01-15,1783047.0,12332.0
ARG,South America,Argentina,2021-01-16,1791979.0,8932.0
ARG,South America,Argentina,2021-01-17,1799243.0,7264.0
ARG,South America,Argentina,2021-01-18,1807428.0,8185.0
ARG,South America,Argentina,2021-01-19,1819569.0,12141.0
ARG,South America,Argentina,2021-01-20,1831681.0,12112.0
ARG,South America,Argentina,2021-01-21,1843077.0,11396.0
ARG,South America,Argentina,2021-01-22,1853830.0,10753.0
ARG,South America,Argentina,2021-01-23,1862192.0,8362.0
ARG,South America,Argentina,2021-01-24,1867223.0,5031.0
ARG,South America,Argentina,2021-01-25,1874801.0,7578.0
ARG,South America,Argentina,2021-01-26,1885210.0,10409.0
ARG,South America,Argentina,2021-01-27,1896053.0,10843.0
ARG,South America,Argentina,2021-01-28,1905524.0,9471.0
ARG,South America,Argentina,2021-01-29,1915362.0,9838.0
ARG,South America,Argentina,2021-01-30,1922264.0,6902.0
ARG,South America,Argentina,2021-01-31,1927239.0,4975.0
ARG,South America,Argentina,2021-02-01,1933853.0,6614.0
ARG,South America,Argentina,2021-02-02,1943548.0,9695.0
ARG,South America,Argentina,2021-02-03,1952744.0,9196.0
ARG,South America,Argentina,2021-02-04,1961635.0,8891.0
ARG,South America,Argentina,2021-02-05,1970009.0,8374.0
ARG,South America,Argentina,2021-02-06,1976689.0,6680.0
ARG,South America,Argentina,2021-02-07,1980347.0,3658.0
ARG,South America,Argentina,2021-02-08,1985501.0,5154.0
ARG,South America,Argentina,2021-02-09,1993295.0,7794.0
ARG,South America,Argentina,2021-02-10,2001034.0,7739.0
ARG,South America,Argentina,2021-02-11,2008345.0,7311.0
ARG,South America,Argentina,2021-02-12,2015496.0,7151.0
ARG,South America,Argentina,2021-02-13,2021553.0,6057.0
ARG,South America,Argentina,2021-02-14,2025798.0,4245.0
ARG,South America,Argentina,2021-02-15,2029057.0,3259.0
ARG,South America,Argentina,2021-02-16,2033060.0,4003.0
ARG,South America,Argentina,2021-02-17,2039124.0,6064.0
ARG,South America,Argentina,2021-02-18,2046795.0,7671.0
ARG,South America,Argentina,2021-02-19,2054681.0,7886.0
ARG,South America,Argentina,2021-02-20,2060625.0,5944.0
ARG,South America,Argentina,2021-02-21,2064334.0,3709.0
ARG,South America,Argentina,2021-02-22,2069751.0,5417.0
ARG,South America,Argentina,2021-02-23,2077228.0,7477.0
ARG,South America,Argentina,2021-02-24,2085411.0,8183.0
ARG,South America,Argentina,2021-02-25,2093645.0,8234.0
ARG,South America,Argentina,2021-02-26,2098728.0,5083.0
ARG,South America,Argentina,2021-02-27,2104197.0,5469.0
ARG,South America,Argentina,2021-02-28,2107365.0,3168.0
ARG,South America,Argentina,2021-03-01,2112023.0,4658.0
ARG,South America,Argentina,2021-03-02,2118676.0,6653.0
ARG,South America,Argentina,2021-03-03,2126531.0,7855.0
ARG,South America,Argentina,2021-03-04,2133963.0,7432.0
ARG,South America,Argentina,2021-03-05,2141854.0,7891.0
ARG,South America,Argentina,2021-03-06,2146714.0,4860.0
ARG,South America,Argentina,2021-03-07,2149636.0,2922.0
ARG,South America,Argentina,2021-03-08,2154694.0,5058.0
ARG,South America,Argentina,2021-03-09,2162001.0,7307.0
ARG,South America,Argentina,2021-03-10,2169694.0,7693.0
ARG,South America,Argentina,2021-03-11,2177898.0,8204.0
ARG,South America,Argentina,2021-03-12,2185747.0,7849.0
ARG,South America,Argentina,2021-03-13,2192025.0,6278.0
ARG,South America,Argentina,2021-03-14,2195722.0,3697.0
ARG,South America,Argentina,2021-03-15,2201886.0,6164.0
ARG,South America,Argentina,2021-03-16,2210121.0,8235.0
ARG,South America,Argentina,2021-03-17,2218425.0,8304.0
ARG,South America,Argentina,2021-03-18,2226753.0,8328.0
ARG,South America,Argentina,2021-03-19,2234913.0,8160.0
ARG,South America,Argentina,2021-03-20,2241739.0,6826.0
ARG,South America,Argentina,2021-03-21,2245771.0,4032.0
ARG,South America,Argentina,2021-03-22,2252172.0,6401.0
ARG,South America,Argentina,2021-03-23,2261577.0,9405.0
ARG,South America,Argentina,2021-03-24,2269877.0,8300.0
ARG,South America,Argentina,2021-03-25,2278115.0,8238.0
ARG,South America,Argentina,2021-03-26,2291051.0,12936.0
ARG,South America,Argentina,2021-03-27,2301389.0,10338.0
ARG,South America,Argentina,2021-03-28,2308597.0,7208.0
ARG,South America,Argentina,2021-03-29,2322611.0,14014.0
ARG,South America,Argentina,2021-03-30,2332765.0,10154.0
ARG,South America,Argentina,2021-03-31,2348821.0,16056.0
ARG,South America,Argentina,2021-04-01,2363251.0,14430.0
ARG,South America,Argentina,2021-04-02,2373153.0,9902.0
ARG,South America,Argentina,2021-04-03,2383537.0,10384.0
ARG,South America,Argentina,2021-04-04,2393492.0,9955.0
ARG,South America,Argentina,2021-04-05,2407159.0,13667.0
ARG,South America,Argentina,2021-04-06,2428029.0,20870.0
ARG,South America,Argentina,2021-04-07,2450068.0,22039.0
ARG,South America,Argentina,2021-04-08,2473751.0,23683.0
ARG,South America,Argentina,2021-04-09,2497881.0,24130.0
ARG,South America,Argentina,2021-04-10,2517300.0,19419.0
ARG,South America,Argentina,2021-04-11,2532562.0,15262.0
ARG,South America,Argentina,2021-04-12,2551999.0,19437.0
ARG,South America,Argentina,2021-04-13,2579000.0,27001.0
ARG,South America,Argentina,2021-04-14,2604157.0,25157.0
ARG,South America,Argentina,2021-04-15,2629156.0,24999.0
ARG,South America,Argentina,2021-04-16,2658628.0,29472.0
ARG,South America,Argentina,2021-04-17,2677747.0,19119.0
ARG,South America,Argentina,2021-04-18,2694014.0,16267.0
ARG,South America,Argentina,2021-04-19,2714475.0,20461.0
ARG,South America,Argentina,2021-04-20,2743620.0,29145.0
ARG,South America,Argentina,2021-04-21,2769552.0,25932.0
ARG,South America,Argentina,2021-04-22,2796768.0,27216.0
ARG,South America,Argentina,2021-04-23,2824652.0,27884.0
ARG,South America,Argentina,2021-04-24,2845872.0,21220.0
ARG,South America,Argentina,2021-04-25,2860884.0,15012.0
ARG,South America,Argentina,2021-04-26,2879677.0,18793.0
ARG,South America,Argentina,2021-04-27,2905172.0,25495.0
ARG,South America,Argentina,2021-04-28,2928890.0,23718.0
ARG,South America,Argentina,2021-04-29,2954943.0,26053.0
ARG,South America,Argentina,2021-04-30,2977363.0,22420.0
ARG,South America,Argentina,2021-05-01,2993865.0,16502.0
ARG,South America,Argentina,2021-05-02,3005259.0,11394.0
ARG,South America,Argentina,2021-05-03,3021179.0,15920.0
ARG,South America,Argentina,2021-05-04,3047417.0,26238.0
ARG,South America,Argentina,2021-05-05,3071496.0,24079.0
ARG,South America,Argentina,2021-05-06,3095582.0,24086.0
ARG,South America,Argentina,2021-05-07,3118134.0,22552.0
ARG,South America,Argentina,2021-05-08,3136158.0,18024.0
ARG,South America,Argentina,2021-05-09,3147740.0,11582.0
ARG,South America,Argentina,2021-05-10,3165121.0,17381.0
